tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,preco_m2,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado,tem_geolocalizacao,tem_endereco_estruturado,andar_informado
casa,Fortaleza,Maraponga,163.0,3.0,3.0,2.0,0.0,6.0,690000.0,4233.128834355828,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,200.0,3.0,2.0,1.0,0.0,3.0,680000.0,3400.0,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,São Bento,100.0,3.0,3.0,3.0,0.0,2.0,420000.0,4200.0,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Quintino Cunha,302.0,4.0,5.0,4.0,0.0,2.0,380000.0,1258.2781456953642,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,152.0,4.0,4.0,4.0,2.0,2.0,740000.0,4868.421052631579,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Aldeota,360.0,3.0,5.0,2.0,0.0,4.0,1550000.0,4305.555555555556,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,274.0,4.0,4.0,4.0,0.0,5.0,650000.0,2372.2627737226276,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Dionísio Torres,236.0,4.0,5.0,3.0,0.0,4.0,1150000.0,4872.881355932203,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,José de Alencar,228.0,3.0,3.0,3.0,0.0,4.0,650000.0,2850.877192982456,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Barra do Ceará,168.0,2.0,6.0,1.0,0.0,6.0,650000.0,3869.0476190476193,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Manoel Sátiro,165.0,3.0,3.0,2.0,0.0,3.0,450000.0,2727.2727272727275,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,400.0,3.0,2.0,1.0,0.0,2.0,650000.0,1625.0,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,130.0,3.0,3.0,3.0,0.0,2.0,500000.0,3846.153846153846,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,186.0,3.0,4.0,3.0,0.0,4.0,1070000.0,5752.688172043011,False,False,False,True,False,False,False,False,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Vila Velha,288.0,3.0,2.0,1.0,0.0,3.0,580000.0,2013.888888888889,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Eusébio,São Bento,200.0,2.0,2.0,1.0,0.0,2.0,550000.0,2750.0,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,José de Alencar,225.0,4.0,4.0,3.0,0.0,3.0,1290000.0,5733.333333333333,True,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,121.0,3.0,4.0,3.0,0.0,2.0,650000.0,5371.900826446281,True,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Rodolfo Teófilo,112.0,4.0,2.0,1.0,0.0,1.0,570000.0,5089.285714285715,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,138.0,3.0,3.0,1.0,0.0,3.0,560000.0,4057.9710144927535,False,False,True,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,São Bento,200.0,3.0,4.0,3.0,0.0,2.0,320000.0,1600.0,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,82.0,4.0,4.0,2.0,0.0,2.0,380000.0,4634.1463414634145,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cambeba,178.0,4.0,4.0,3.0,0.0,4.0,769000.0,4320.224719101124,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,104.0,4.0,2.0,2.0,0.0,0.0,450000.0,4326.923076923077,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,130.0,4.0,4.0,3.0,0.0,2.0,460000.0,3538.4615384615386,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,São Bento,105.0,3.0,3.0,3.0,0.0,2.0,385000.0,3666.6666666666665,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parreão,180.0,3.0,4.0,3.0,0.0,1.0,420000.0,2333.3333333333335,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim Guanabara,86.0,2.0,2.0,1.0,0.0,0.0,170000.0,1976.7441860465117,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,124.0,3.0,3.0,3.0,0.0,3.0,515000.0,4153.225806451613,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parque Manibura,134.0,2.0,1.0,1.0,0.0,3.0,620000.0,4626.865671641791,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim Cearense,100.0,3.0,2.0,2.0,0.0,2.0,360000.0,3600.0,False,False,True,False,False,False,False,True,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sabiaguaba,165.0,5.0,4.0,4.0,0.0,2.0,850000.0,5151.515151515152,True,False,True,True,True,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Mondubim,60.0,3.0,3.0,2.0,0.0,1.0,320000.0,5333.333333333333,False,False,False,True,True,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Parangaba,109.0,5.0,4.0,4.0,0.0,2.0,550000.0,5045.871559633028,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,120.0,3.0,4.0,2.0,0.0,3.0,620000.0,5166.666666666667,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Maraponga,197.0,4.0,3.0,1.0,0.0,4.0,950000.0,4822.33502538071,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Carlito Pamplona,119.0,3.0,3.0,2.0,0.0,1.0,200000.0,1680.672268907563,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Conjunto Ceará II,207.0,3.0,4.0,2.0,0.0,1.0,483000.0,2333.3333333333335,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,São Bento,138.0,3.0,4.0,3.0,0.0,2.0,450000.0,3260.8695652173915,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Prefeito José Walter,66.0,3.0,2.0,1.0,2.0,1.0,110000.0,1666.6666666666667,True,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Itaoca,200.0,3.0,2.0,1.0,0.0,4.0,390000.0,1950.0,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,São Gerardo,414.0,4.0,4.0,4.0,0.0,0.0,900000.0,2173.913043478261,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,175.0,3.0,4.0,3.0,0.0,6.0,650000.0,3714.285714285714,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Vila Peri,160.0,3.0,3.0,2.0,0.0,2.0,390000.0,2437.5,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Novo Mondubim,172.0,4.0,4.0,4.0,0.0,3.0,450000.0,2616.279069767442,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga,120.0,3.0,3.0,3.0,0.0,2.0,470000.0,3916.6666666666665,False,False,False,False,True,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Prefeito José Walter,59.0,2.0,2.0,1.0,0.0,1.0,235000.0,3983.0508474576272,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,436.0,4.0,6.0,4.0,0.0,4.0,1100000.0,2522.935779816514,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,São Gerardo,288.0,6.0,4.0,2.0,0.0,5.0,650000.0,2256.9444444444443,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,João XXIII,423.0,4.0,3.0,2.0,0.0,4.0,440000.0,1040.1891252955083,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Itaperi,120.0,3.0,2.0,1.0,0.0,2.0,682500.0,5687.5,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Papicu,495.0,4.0,6.0,3.0,0.0,5.0,550000.0,1111.111111111111,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parangaba,200.0,3.0,3.0,2.0,0.0,3.0,650000.0,3250.0,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,José Bonifácio,345.0,4.0,4.0,3.0,0.0,4.0,649000.0,1881.159420289855,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Rodolfo Teófilo,90.0,4.0,2.0,1.0,0.0,1.0,420000.0,4666.666666666667,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,160.0,4.0,4.0,4.0,0.0,6.0,815000.0,5093.75,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jangurussu,216.0,3.0,2.0,2.0,0.0,3.0,280000.0,1296.2962962962963,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,De Lourdes,560.0,6.0,8.0,5.0,0.0,6.0,3599000.0,6426.785714285715,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cajazeiras,298.0,4.0,4.0,4.0,0.0,2.0,1280000.0,4295.302013422819,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Serrinha,123.0,3.0,2.0,1.0,0.0,3.0,400000.0,3252.032520325203,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Benfica,176.0,4.0,4.0,2.0,0.0,2.0,490000.0,2784.090909090909,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,200.0,3.0,3.0,2.0,1.0,2.0,270000.0,1350.0,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,92.0,2.0,2.0,1.0,0.0,4.0,370000.0,4021.7391304347825,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Conjunto Ceará II,324.0,5.0,5.0,2.0,0.0,5.0,600000.0,1851.851851851852,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,São Bento,138.0,3.0,3.0,3.0,0.0,2.0,460000.0,3333.3333333333335,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,226.0,5.0,6.0,3.0,0.0,4.0,600000.0,2654.8672566371683,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Passaré,88.0,3.0,2.0,1.0,0.0,2.0,280000.0,3181.818181818182,False,False,True,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,160.0,4.0,5.0,4.0,0.0,3.0,930000.0,5812.5,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Papicu,227.0,5.0,6.0,3.0,0.0,4.0,580000.0,2555.0660792951544,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,130.0,3.0,3.0,2.0,0.0,2.0,380000.0,2923.076923076923,False,False,False,False,False,True,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,214.0,5.0,5.0,2.0,0.0,2.0,550000.0,2570.0934579439254,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Aracapé,120.0,2.0,3.0,2.0,0.0,2.0,220000.0,1833.3333333333333,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parquelândia,209.0,4.0,3.0,1.0,0.0,3.0,635000.0,3038.2775119617227,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Messejana,78.0,3.0,2.0,1.0,0.0,2.0,449000.0,5756.410256410257,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,112.0,3.0,3.0,1.0,0.0,2.0,420000.0,3750.0,True,False,True,True,True,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Prefeito José Walter,200.0,5.0,2.0,1.0,0.0,2.0,400000.0,2000.0,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Prefeito José Walter,84.0,2.0,2.0,1.0,0.0,2.0,280000.0,3333.3333333333335,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,400.0,6.0,7.0,6.0,0.0,4.0,950000.0,2375.0,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Joaquim Távora,126.0,4.0,4.0,2.0,0.0,4.0,850000.0,6746.0317460317465,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Barroso,128.0,4.0,2.0,1.0,0.0,1.0,100000.0,781.25,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim Cearense,330.0,5.0,5.0,3.0,0.0,4.0,1750000.0,5303.030303030303,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jangurussu,116.0,3.0,3.0,3.0,0.0,2.0,455000.0,3922.4137931034484,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,336.0,4.0,5.0,4.0,0.0,5.0,950000.0,2827.3809523809523,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,177.0,4.0,5.0,4.0,0.0,2.0,720000.0,4067.7966101694915,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sabiaguaba,160.0,4.0,4.0,4.0,0.0,2.0,750000.0,4687.5,True,False,True,True,True,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,200.0,3.0,3.0,2.0,0.0,2.0,450000.0,2250.0,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,300.0,3.0,3.0,2.0,0.0,4.0,660000.0,2200.0,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Curió,137.0,3.0,2.0,1.0,0.0,3.0,275000.0,2007.2992700729926,False,False,True,False,True,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,187.0,3.0,4.0,3.0,0.0,3.0,885000.0,4732.620320855615,False,False,False,True,True,False,False,True,True,True,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Demócrito Rocha,160.0,3.0,2.0,1.0,0.0,2.0,490000.0,3062.5,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,163.0,3.0,4.0,3.0,0.0,2.0,550000.0,3374.2331288343557,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Barroso,77.0,3.0,3.0,2.0,0.0,2.0,400000.0,5194.805194805195,False,False,True,True,False,False,False,False,True,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Ancuri,98.0,3.0,2.0,1.0,0.0,2.0,220000.0,2244.8979591836733,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,120.0,4.0,2.0,1.0,0.0,2.0,450000.0,3750.0,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cajazeiras,181.0,3.0,2.0,1.0,0.0,0.0,500000.0,2762.4309392265195,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parangaba,199.0,4.0,3.0,2.0,0.0,1.0,300000.0,1507.537688442211,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,João XXIII,128.0,3.0,2.0,1.0,0.0,1.0,280000.0,2187.5,False,False,False,False,False,False,True,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Antônio Bezerra,290.0,2.0,2.0,1.0,0.0,2.0,180000.0,620.6896551724138,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Planalto Ayrton Senna,60.0,3.0,2.0,1.0,0.0,1.0,240000.0,4000.0,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,247.0,3.0,5.0,2.0,0.0,4.0,780000.0,3157.8947368421054,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,134.0,4.0,4.0,3.0,0.0,2.0,550000.0,4104.477611940299,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Álvaro Weyne,250.0,6.0,4.0,3.0,0.0,4.0,650000.0,2600.0,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,350.0,4.0,6.0,3.0,0.0,10.0,950000.0,2714.285714285714,False,False,False,True,True,True,True,False,True,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,137.0,3.0,3.0,3.0,0.0,2.0,790000.0,5766.423357664234,True,False,True,True,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jardim América,440.0,5.0,5.0,4.0,0.0,7.0,1230000.0,2795.4545454545455,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,194.0,3.0,4.0,3.0,0.0,3.0,970000.0,5000.0,False,False,False,False,False,True,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Mondubim,400.0,6.0,3.0,2.0,0.0,6.0,990000.0,2475.0,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Itaperi,128.0,3.0,3.0,2.0,0.0,1.0,310000.0,2421.875,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,243.0,4.0,4.0,4.0,0.0,5.0,795000.0,3271.604938271605,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Amadeu Furtado,170.0,4.0,1.0,1.0,0.0,3.0,420000.0,2470.5882352941176,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Joaquim Távora,300.0,5.0,4.0,3.0,0.0,4.0,750000.0,2500.0,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,92.0,3.0,3.0,1.0,0.0,2.0,320000.0,3478.2608695652175,True,False,True,True,True,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Conjunto Esperança,342.0,4.0,3.0,2.0,0.0,2.0,350000.0,1023.3918128654971,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Curió,138.0,3.0,2.0,1.0,0.0,2.0,275000.0,1992.7536231884058,False,False,True,False,False,False,True,False,True,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,85.0,2.0,3.0,2.0,0.0,2.0,263000.0,3094.1176470588234,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Alto da Balança,113.0,2.0,1.0,1.0,0.0,1.0,250000.0,2212.3893805309735,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Joaquim Távora,226.0,3.0,3.0,1.0,0.0,0.0,849000.0,3756.637168141593,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,123.0,3.0,3.0,3.0,0.0,2.0,629900.0,5121.138211382114,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,143.0,5.0,4.0,3.0,0.0,3.0,649000.0,4538.461538461538,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,José de Alencar,325.0,4.0,5.0,4.0,0.0,3.0,875000.0,2692.3076923076924,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parquelândia,400.0,6.0,5.0,3.0,0.0,2.0,550000.0,1375.0,False,False,False,False,False,False,False,True,True,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Passaré,60.0,3.0,2.0,1.0,0.0,2.0,299990.0,4999.833333333333,True,False,True,True,True,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Rodolfo Teófilo,196.0,3.0,3.0,2.0,0.0,2.0,450000.0,2295.918367346939,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,190.0,4.0,4.0,3.0,0.0,3.0,590000.0,3105.2631578947367,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Passaré,189.0,3.0,2.0,1.0,0.0,3.0,380000.0,2010.5820105820105,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Fátima,319.0,6.0,5.0,3.0,0.0,4.0,650000.0,2037.6175548589342,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade 2000,90.0,2.0,3.0,2.0,0.0,2.0,350000.0,3888.8888888888887,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Centro,175.0,4.0,3.0,1.0,0.0,1.0,450000.0,2571.4285714285716,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Messejana,200.0,3.0,2.0,2.0,0.0,2.0,469000.0,2345.0,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parque Dois Irmãos,181.0,3.0,3.0,2.0,0.0,3.0,550000.0,3038.6740331491715,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Conjunto Ceará II,367.0,5.0,4.0,3.0,0.0,6.0,495000.0,1348.773841961853,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade 2000,288.0,3.0,3.0,1.0,0.0,4.0,780000.0,2708.3333333333335,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Passaré,160.0,3.0,2.0,2.0,0.0,6.0,649000.0,4056.25,True,False,True,True,True,False,True,False,True,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,186.0,4.0,5.0,4.0,0.0,2.0,680000.0,3655.9139784946237,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,160.0,4.0,4.0,3.0,0.0,2.0,650000.0,4062.5,True,False,True,False,True,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Centro,200.0,5.0,3.0,2.0,0.0,1.0,550000.0,2750.0,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Itaperi,103.0,3.0,2.0,1.0,0.0,1.0,380000.0,3689.3203883495144,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Siqueira,70.0,2.0,2.0,2.0,0.0,2.0,195000.0,2785.714285714286,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim Cearense,135.0,4.0,2.0,2.0,0.0,2.0,720000.0,5333.333333333333,False,False,False,True,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Jardim Cearense,240.0,4.0,3.0,3.0,0.0,4.0,1720000.0,7166.666666666667,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,166.0,3.0,2.0,1.0,0.0,3.0,550000.0,3313.253012048193,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parque Dois Irmãos,140.0,4.0,4.0,4.0,2.0,2.0,549000.0,3921.4285714285716,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,123.0,3.0,4.0,3.0,0.0,3.0,630000.0,5121.951219512195,False,False,False,True,True,False,False,False,False,False,True,CE,casa_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,100.0,3.0,3.0,2.0,0.0,3.0,449000.0,4490.0,True,False,True,True,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Amadeu Furtado,165.0,3.0,4.0,2.0,0.0,2.0,385000.0,2333.3333333333335,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parque Iracema,350.0,5.0,5.0,3.0,0.0,6.0,750000.0,2142.8571428571427,False,False,False,True,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,120.0,3.0,3.0,3.0,0.0,3.0,550000.0,4583.333333333333,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parquelândia,272.0,4.0,2.0,1.0,0.0,1.0,590000.0,2169.1176470588234,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
