tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,latitude,longitude,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado
apartamento,Fortaleza,Meireles,186.0,4.0,5.0,4.0,0.0,4.0,2100000.0,-3.727224,-38.507856,False,False,False,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,64.0,2.0,3.0,1.0,0.0,1.0,390000.0,-3.731529,-38.473235,True,True,True,False,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,108.0,2.0,3.0,2.0,0.0,0.0,1180000.0,-3.742913,-38.482601,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,218.0,4.0,5.0,4.0,13.0,4.0,3420127.0,-3.743569,-38.493324,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,65.0,2.0,1.0,1.0,0.0,0.0,1300000.0,-3.728256,-38.507597,False,False,False,False,True,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,326.0,4.0,5.0,4.0,0.0,5.0,4500000.0,-3.745588,-38.482461,False,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,270.0,4.0,5.0,4.0,10.0,5.0,2200000.0,-3.764333,-38.490332,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,275.0,4.0,6.0,4.0,0.0,4.0,2450000.0,-3.72673,-38.500529,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,310.0,3.0,6.0,3.0,6.0,5.0,3800000.0,-3.727438,-38.499436,True,True,True,True,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,60.0,1.0,2.0,1.0,0.0,1.0,1250000.0,-3.736036,-38.494095,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,115.0,3.0,4.0,3.0,0.0,2.0,1200000.0,-3.808961,-38.498079,False,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,150.0,4.0,6.0,4.0,0.0,3.0,1799000.0,-3.74241,-38.499036,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Salinas,70.0,2.0,2.0,1.0,3.0,2.0,760000.0,-3.763709,-38.494957,True,False,False,True,False,False,True,True,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,182.0,3.0,4.0,3.0,0.0,2.0,1700000.0,-3.724,-38.485,False,True,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,116.0,3.0,4.0,3.0,20.0,2.0,1250000.0,-3.751359,-38.460748,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,184.0,2.0,4.0,2.0,10.0,3.0,1590000.0,-3.726195,-38.501884,True,True,True,False,True,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,2.0,2.0,0.0,2.0,735000.0,-3.776204,-38.487125,False,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parreão,61.0,3.0,2.0,1.0,0.0,1.0,516100.0,-3.759472,-38.538761,True,False,True,True,False,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,51.0,2.0,2.0,1.0,0.0,1.0,360000.0,-3.731,-38.466,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,130.0,3.0,2.0,1.0,0.0,1.0,420000.0,-3.732579,-38.514265,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Dois Irmãos,50.0,2.0,2.0,1.0,0.0,1.0,299990.0,-3.812409,-38.553204,False,False,False,True,True,False,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,47.0,2.0,2.0,1.0,12.0,1.0,500000.0,-3.755167,-38.447933,False,True,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,72.0,2.0,2.0,2.0,0.0,2.0,970819.0,-3.728,-38.488,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,62.0,2.0,2.0,1.0,6.0,2.0,495000.0,-3.734,-38.469,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,112.0,3.0,4.0,3.0,0.0,2.0,897000.0,-3.804,-38.492,True,False,False,True,True,True,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,53.0,2.0,2.0,1.0,0.0,1.0,545000.0,-3.761,-38.442,False,True,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Benfica,55.0,2.0,2.0,1.0,15.0,1.0,628000.0,-3.740924,-38.534417,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Edson Queiroz,91.0,3.0,3.0,3.0,0.0,2.0,879000.0,-3.787938,-38.478678,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,60.0,3.0,2.0,1.0,0.0,1.0,630000.0,-3.730755,-38.491911,True,False,True,False,False,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Centro,55.0,2.0,2.0,1.0,0.0,1.0,495000.0,-3.731,-38.521,True,True,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Paupina,30.0,2.0,1.0,1.0,3.0,1.0,95000.0,-3.844965,-38.492101,False,False,True,True,True,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Itaperi,75.0,2.0,2.0,1.0,0.0,1.0,350000.0,-3.79616,-38.536069,True,False,True,True,True,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Presidente Kennedy,55.0,2.0,2.0,1.0,0.0,1.0,460000.0,-3.731442,-38.567478,True,True,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,77.0,3.0,2.0,2.0,0.0,2.0,710000.0,-3.775,-38.487,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Presidente Kennedy,54.0,2.0,2.0,1.0,19.0,1.0,560000.0,-3.731442,-38.567478,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,101.0,3.0,3.0,3.0,5.0,2.0,1510044.0,-3.726738,-38.510668,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,122.0,3.0,4.0,3.0,0.0,2.0,1070000.0,-3.804725,-38.498804,False,False,False,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Centro,48.0,2.0,2.0,1.0,4.0,1.0,499000.0,-3.74135,-38.534518,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,122.0,3.0,4.0,3.0,0.0,2.0,1070000.0,-3.805577,-38.49746,False,True,False,True,True,False,True,True,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,26.0,1.0,1.0,1.0,0.0,1.0,800000.0,-3.728,-38.507,False,False,True,False,False,False,True,True,True,False,False,CE,kitchenette_studio
apartamento,Fortaleza,São Gerardo,85.0,3.0,3.0,3.0,4.0,2.0,799000.0,-3.733429,-38.562789,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Paupina,12.0,2.0,2.0,1.0,0.0,1.0,170000.0,-3.844331,-38.492792,False,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,146.0,4.0,4.0,3.0,0.0,2.0,1679999.0,-3.768715,-38.491841,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,256.0,3.0,5.0,3.0,0.0,4.0,2500000.0,-3.730869,-38.495361,True,True,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Joaquim Távora,65.0,3.0,2.0,2.0,0.0,2.0,739000.0,-3.738876,-38.520063,True,True,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,190.0,3.0,4.0,3.0,0.0,3.0,1989000.0,-3.727192,-38.505614,False,True,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parreão,49.0,2.0,1.0,1.0,0.0,1.0,375000.0,-3.760168,-38.536889,True,False,True,True,False,True,True,True,False,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,330.0,5.0,5.0,5.0,20.0,5.0,5738356.0,-3.734314,-38.500036,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Itaperi,85.0,3.0,3.0,3.0,0.0,2.0,798000.0,-3.784,-38.554,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Mondubim,63.0,3.0,2.0,1.0,0.0,1.0,489900.0,-3.809246,-38.573087,False,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,259.0,4.0,5.0,4.0,0.0,4.0,4500000.0,-3.765067,-38.48814,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,162.0,3.0,3.0,3.0,0.0,4.0,2270000.0,-3.739,-38.495,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,326.0,4.0,4.0,4.0,0.0,5.0,6900000.0,-3.722,-38.481,False,True,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,163.0,4.0,6.0,4.0,0.0,3.0,1780000.0,-3.751356,-38.460031,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,143.0,3.0,4.0,3.0,0.0,2.0,830000.0,-3.737055,-38.505184,False,False,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,300.0,3.0,4.0,3.0,0.0,4.0,2290000.0,-3.724442,-38.488551,True,True,False,True,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,138.0,4.0,4.0,3.0,0.0,3.0,799000.0,-3.744447,-38.480429,True,False,False,False,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,247.0,4.0,4.0,4.0,0.0,5.0,3549000.0,-3.728456,-38.49928,True,True,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,330.0,4.0,6.0,4.0,11.0,4.0,3500000.0,-3.725004,-38.489386,True,True,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,55.0,2.0,2.0,1.0,14.0,2.0,700817.0,-3.770168,-38.491334,True,False,False,False,False,False,True,False,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,38.0,1.0,1.0,1.0,0.0,1.0,670000.0,-3.736036,-38.494095,False,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,123.0,3.0,4.0,3.0,20.0,2.0,1100000.0,-3.744334,-38.493006,True,True,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Siqueira,39.0,1.0,1.0,1.0,5.0,1.0,704612.0,-3.809211,-38.627279,True,True,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,116.0,3.0,3.0,3.0,11.0,2.0,1290000.0,-3.743099,-38.485741,False,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,219.0,3.0,5.0,3.0,14.0,3.0,1950000.0,-3.761,-38.486,True,False,True,True,True,False,True,False,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,95.0,4.0,4.0,3.0,0.0,2.0,1100000.0,-3.804871,-38.49554,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,José Bonifácio,90.0,3.0,3.0,2.0,0.0,2.0,895000.0,-3.739668,-38.529478,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,127.0,3.0,4.0,3.0,0.0,3.0,1490000.0,-3.744,-38.493,False,False,True,False,False,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,70.0,2.0,2.0,1.0,8.0,2.0,695000.0,-3.777277,-38.485157,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,85.0,3.0,2.0,2.0,0.0,2.0,630000.0,-3.805577,-38.49746,True,False,False,False,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,314.0,6.0,6.0,5.0,0.0,5.0,2400000.0,-3.76357,-38.490863,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,98.0,3.0,4.0,3.0,0.0,2.0,1093826.0,-3.742,-38.476,False,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,52.0,2.0,2.0,2.0,5.0,1.0,449900.0,-3.755167,-38.447933,True,True,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,118.0,2.0,2.0,1.0,0.0,2.0,700000.0,-3.725445,-38.48451,False,True,True,False,False,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,163.0,3.0,4.0,3.0,0.0,3.0,2000000.0,-3.751356,-38.460031,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,111.0,3.0,4.0,3.0,0.0,2.0,1450000.0,-3.746682,-38.467414,False,False,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Fátima,166.0,4.0,4.0,4.0,0.0,3.0,2640003.0,-3.747408,-38.530049,True,False,False,False,False,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,88.0,3.0,3.0,2.0,11.0,2.0,905000.0,-3.752526,-38.455047,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,70.0,2.0,2.0,2.0,0.0,1.0,585000.0,-3.74631,-38.479013,True,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,163.0,4.0,5.0,4.0,0.0,3.0,2554000.0,-3.730654,-38.507066,True,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,142.0,3.0,4.0,3.0,3.0,3.0,1600000.0,-3.776727,-38.483077,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,39.0,1.0,1.0,1.0,4.0,1.0,582000.0,-3.726596,-38.506405,False,False,False,True,False,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,55.0,2.0,1.0,1.0,0.0,1.0,550000.0,-3.769968,-38.492472,True,False,False,False,False,True,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,113.0,3.0,3.0,3.0,9.0,2.0,1600000.0,-3.735518,-38.507968,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Antônio Bezerra,92.0,2.0,2.0,1.0,0.0,1.0,489000.0,-3.819772,-38.573277,False,False,False,False,False,False,False,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,120.0,3.0,4.0,3.0,2.0,2.0,820000.0,-3.738655,-38.56664,False,False,True,True,True,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,59.0,2.0,2.0,1.0,0.0,1.0,545000.0,-3.759976,-38.44325,True,True,False,True,True,False,True,True,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,70.0,3.0,2.0,1.0,0.0,2.0,799000.0,-3.77685,-38.484416,False,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Joaquim Távora,78.0,3.0,3.0,3.0,0.0,2.0,1224700.0,-3.741925,-38.509953,False,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,150.0,3.0,3.0,3.0,0.0,3.0,780000.0,-3.73,-38.501,False,False,False,False,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,142.0,3.0,3.0,2.0,3.0,2.0,530000.0,-3.733515,-38.492691,False,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,122.0,3.0,3.0,3.0,0.0,3.0,1390000.0,-3.740146,-38.502708,True,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,155.0,3.0,4.0,2.0,15.0,3.0,1380000.0,-3.741673,-38.568878,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,146.0,3.0,4.0,3.0,0.0,3.0,720000.0,-3.760911,-38.488928,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,84.0,3.0,3.0,2.0,0.0,2.0,935000.0,-3.746682,-38.467414,False,False,False,False,False,False,True,False,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,69.0,2.0,2.0,1.0,0.0,1.0,495000.0,-3.722236,-38.478826,False,True,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Passaré,73.0,3.0,2.0,1.0,5.0,2.0,387000.0,-3.811036,-38.535038,True,False,True,True,True,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,119.0,3.0,3.0,3.0,0.0,3.0,1796700.0,-3.742583,-38.483854,False,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,103.0,3.0,3.0,3.0,2.0,2.0,1681133.0,-3.726373,-38.510891,True,True,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,26.0,1.0,1.0,1.0,0.0,1.0,800000.0,-3.728256,-38.507597,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,255.0,4.0,5.0,4.0,0.0,5.0,7200000.0,-3.729449,-38.505986,True,False,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,117.0,3.0,4.0,3.0,0.0,2.0,1380000.0,-3.752,-38.455,False,True,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,José de Alencar,100.0,3.0,4.0,3.0,13.0,2.0,834000.0,-3.797,-38.478,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,121.0,3.0,4.0,3.0,0.0,3.0,1400000.0,-3.737225,-38.508704,False,False,False,True,True,True,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,58.0,2.0,2.0,1.0,0.0,1.0,563453.0,-3.784,-38.488,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,249.0,4.0,4.0,4.0,0.0,4.0,4500000.0,-3.767253,-38.485518,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aracapé,51.0,2.0,2.0,1.0,0.0,1.0,235000.0,-3.825947,-38.590222,False,False,False,True,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,95.0,3.0,3.0,3.0,3.0,2.0,900000.0,-3.807,-38.495,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Monte Castelo,72.0,3.0,2.0,1.0,3.0,2.0,580000.0,-3.724866,-38.552893,False,False,True,True,False,False,False,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,38.0,1.0,1.0,1.0,6.0,1.0,592000.0,-3.736036,-38.494095,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,49.0,2.0,2.0,1.0,1.0,1.0,667000.0,-3.732344,-38.504987,False,False,False,True,False,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Sapiranga-Coité,150.0,3.0,4.0,3.0,0.0,2.0,550000.0,-3.789,-38.474,True,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Dois Irmãos,56.0,2.0,2.0,1.0,3.0,1.0,300000.0,-3.812426,-38.553632,False,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,123.0,4.0,4.0,4.0,1.0,2.0,580000.0,-3.777263,-38.486109,False,False,False,True,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,203.0,4.0,4.0,4.0,0.0,4.0,1650000.0,-3.732497,-38.493696,False,True,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,40.0,1.0,1.0,1.0,0.0,1.0,650000.0,-3.736398,-38.491738,True,False,False,True,True,False,False,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,268.0,4.0,5.0,4.0,0.0,4.0,1600000.0,-3.731,-38.495,False,True,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,200.0,4.0,4.0,3.0,0.0,4.0,3400000.0,-3.755892,-38.445982,False,True,True,True,False,True,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,39.0,1.0,1.0,1.0,4.0,0.0,645415.0,-3.728786,-38.496097,False,False,False,True,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,247.0,4.0,6.0,3.0,0.0,4.0,4200000.0,-3.728456,-38.49928,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,124.0,3.0,2.0,1.0,1.0,1.0,400000.0,-3.73928,-38.459003,False,False,False,True,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,332.0,4.0,5.0,4.0,0.0,6.0,4500000.0,-3.725626,-38.508484,False,True,False,True,False,True,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,139.0,4.0,4.0,3.0,4.0,2.0,1150000.0,-3.732,-38.5,False,False,False,True,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,127.0,3.0,3.0,3.0,0.0,3.0,880000.0,-3.735804,-38.491503,False,False,False,False,False,True,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,224.0,4.0,5.0,3.0,21.0,4.0,2500000.0,-3.726687,-38.501596,True,True,True,False,False,True,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,47.0,2.0,2.0,1.0,0.0,1.0,460000.0,-3.755167,-38.447933,False,True,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,260.0,4.0,4.0,3.0,0.0,4.0,2250000.0,-3.727579,-38.498698,False,True,False,True,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,260.0,3.0,5.0,3.0,9.0,4.0,2500000.0,-3.73,-38.489,True,True,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,79.0,3.0,3.0,2.0,0.0,2.0,1390000.0,-3.730833,-38.50914,True,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,143.0,3.0,4.0,3.0,0.0,2.0,799900.0,-3.726753,-38.50343,True,True,False,False,False,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cidade 2000,177.0,3.0,3.0,3.0,0.0,3.0,2200000.0,-3.745911,-38.478491,False,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Varjota,117.0,3.0,2.0,1.0,0.0,0.0,510000.0,-3.733714,-38.486582,False,False,False,False,False,False,True,False,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,122.0,3.0,4.0,3.0,0.0,3.0,1050000.0,-3.7445,-38.475781,True,False,False,True,False,False,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,380.0,4.0,5.0,4.0,0.0,5.0,3500000.0,-3.731341,-38.500422,False,False,False,True,True,False,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,60.0,3.0,2.0,2.0,0.0,1.0,445000.0,-3.73,-38.464,False,True,True,True,True,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,632.0,5.0,7.0,5.0,0.0,5.0,7800000.0,-3.723,-38.484,True,True,False,True,True,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,79.0,3.0,3.0,2.0,0.0,2.0,1520000.0,-3.739918,-38.497834,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,150.0,3.0,4.0,3.0,0.0,2.0,970000.0,-3.743654,-38.507388,True,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,145.0,3.0,4.0,2.0,0.0,3.0,1400000.0,-3.741673,-38.568878,True,False,True,True,True,False,True,True,True,True,True,CE,cobertura
apartamento,Fortaleza,Meireles,40.0,1.0,2.0,1.0,0.0,1.0,950000.0,-3.723304,-38.508527,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,302.0,5.0,5.0,4.0,23.0,5.0,5290000.0,-3.730936,-38.497738,True,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,45.0,2.0,2.0,1.0,0.0,1.0,534290.0,-3.770168,-38.491334,False,False,False,False,False,False,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,56.0,2.0,2.0,2.0,26.0,1.0,867524.0,-3.73263,-38.49542,True,False,False,False,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,37.0,1.0,1.0,1.0,1.0,1.0,494500.0,-3.735558,-38.504895,False,False,True,True,False,True,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,231.0,4.0,5.0,4.0,0.0,4.0,3900000.0,-3.731346,-38.493987,False,False,False,True,True,False,True,False,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,234.0,4.0,6.0,4.0,0.0,4.0,4035888.0,-3.733,-38.497,False,False,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao
