tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,preco_m2,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado,tem_geolocalizacao,tem_endereco_estruturado,andar_informado
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,73.0,3.0,2.0,1.0,18.0,2.0,749000.0,10260.27397260274,False,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mondubim,64.0,3.0,2.0,1.0,0.0,1.0,430000.0,6718.75,True,False,True,True,False,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,111.0,3.0,3.0,3.0,0.0,2.0,1420000.0,12792.792792792792,False,True,True,True,True,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,123.0,3.0,3.0,3.0,0.0,2.0,998000.0,8113.821138211382,False,False,False,False,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Siqueira,810.0,4.0,3.0,2.0,0.0,12.0,700000.0,864.1975308641976,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Parangaba,250.0,4.0,2.0,2.0,0.0,3.0,695000.0,2780.0,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,50.0,1.0,2.0,1.0,0.0,1.0,442557.0,8851.14,True,False,False,True,False,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,141.0,3.0,4.0,3.0,0.0,3.0,1500000.0,10638.297872340425,False,True,False,True,True,True,True,False,False,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Jacarecanga,80.0,3.0,2.0,1.0,0.0,2.0,429000.0,5362.5,False,False,True,True,True,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,89.0,3.0,2.0,2.0,0.0,2.0,983000.0,11044.943820224718,False,False,True,True,False,True,True,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Centro,95.0,3.0,2.0,1.0,11.0,2.0,990000.0,10421.052631578947,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Engenheiro Luciano Cavalcante,285.0,3.0,6.0,3.0,0.0,4.0,980000.0,3438.59649122807,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,112.0,3.0,4.0,3.0,0.0,2.0,780000.0,6964.285714285715,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,60.0,3.0,2.0,1.0,0.0,1.0,486900.0,8115.0,True,True,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,96.0,3.0,3.0,1.0,6.0,2.0,1200000.0,12500.0,False,True,False,True,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,De Lourdes,508.0,11.0,12.0,11.0,2.0,4.0,1690000.0,3326.771653543307,False,False,False,True,True,False,True,True,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aracapé,44.0,2.0,1.0,1.0,1.0,1.0,39999.0,909.0681818181819,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,54.0,2.0,2.0,2.0,15.0,1.0,590000.0,10925.925925925925,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Guararapes,71.0,3.0,2.0,2.0,5.0,2.0,841335.0,11849.788732394367,True,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,José Bonifácio,90.0,3.0,4.0,1.0,22.0,2.0,893000.0,9922.222222222223,False,False,False,True,True,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sabiaguaba,229.0,3.0,4.0,3.0,0.0,3.0,1380000.0,6026.200873362445,False,False,False,True,False,True,True,True,False,True,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,José de Alencar,50.0,2.0,1.0,1.0,1.0,1.0,395000.0,7900.0,True,False,True,True,True,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,48.0,2.0,2.0,2.0,0.0,1.0,545000.0,11354.166666666666,True,True,True,True,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,100.0,3.0,3.0,1.0,1.0,1.0,299000.0,2990.0,True,False,True,False,False,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,3.0,2.0,0.0,2.0,650000.0,8783.783783783783,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,78.0,2.0,2.0,1.0,0.0,1.0,490000.0,6282.051282051282,False,False,False,True,False,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,100.0,3.0,2.0,2.0,0.0,2.0,440000.0,4400.0,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,160.0,4.0,4.0,4.0,0.0,4.0,615000.0,3843.75,False,False,True,True,True,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,242.0,4.0,5.0,3.0,1.0,5.0,1350000.0,5578.512396694215,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,65.0,2.0,2.0,1.0,5.0,2.0,1390203.0,21387.73846153846,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Presidente Kennedy,54.0,2.0,2.0,1.0,0.0,0.0,570000.0,10555.555555555555,False,False,True,True,False,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Guajeru,168.0,3.0,3.0,2.0,0.0,3.0,950000.0,5654.761904761905,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,73.0,3.0,2.0,2.0,9.0,2.0,691000.0,9465.753424657534,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,69.0,3.0,2.0,1.0,0.0,1.0,510000.0,7391.304347826087,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,154.0,3.0,4.0,3.0,0.0,3.0,2300000.0,14935.064935064935,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,José Bonifácio,55.0,2.0,2.0,1.0,2.0,1.0,499000.0,9072.727272727272,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,78.0,3.0,2.0,2.0,3.0,2.0,887000.0,11371.794871794871,False,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,198.0,3.0,4.0,3.0,8.0,4.0,600000.0,3030.3030303030305,False,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Fátima,61.0,3.0,3.0,2.0,0.0,2.0,650000.0,10655.737704918032,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,111.0,3.0,4.0,3.0,4.0,3.0,1420604.0,12798.234234234234,False,True,True,True,False,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,87.0,3.0,3.0,2.0,3.0,0.0,1280950.0,14723.563218390804,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Siqueira,39.0,2.0,1.0,1.0,1.0,1.0,45000.0,1153.8461538461538,False,False,False,False,True,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,135.0,3.0,2.0,1.0,0.0,1.0,520000.0,3851.8518518518517,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Curió,135.0,3.0,4.0,3.0,0.0,2.0,750000.0,5555.555555555556,True,False,True,True,True,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,118.0,3.0,3.0,3.0,0.0,2.0,1190000.0,10084.745762711864,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,105.0,3.0,4.0,3.0,17.0,2.0,1250000.0,11904.761904761905,False,False,True,False,False,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,260.0,3.0,4.0,3.0,0.0,3.0,1250000.0,4807.692307692308,False,False,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Ancuri,54.0,2.0,2.0,2.0,0.0,1.0,185000.0,3425.925925925926,False,False,False,False,False,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,185.0,3.0,5.0,3.0,0.0,3.0,799000.0,4318.918918918919,True,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,85.0,3.0,3.0,2.0,0.0,0.0,275000.0,3235.294117647059,False,False,True,True,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Guararapes,77.0,3.0,2.0,2.0,5.0,2.0,842000.0,10935.064935064935,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,65.0,2.0,2.0,1.0,0.0,2.0,550000.0,8461.538461538461,False,False,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,65.0,2.0,2.0,1.0,0.0,1.0,1110000.0,17076.923076923078,False,True,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,78.0,3.0,3.0,2.0,2.0,2.0,871071.0,11167.576923076924,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,242.0,4.0,4.0,4.0,0.0,4.0,4050326.0,16736.88429752066,False,False,False,True,False,True,True,True,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,200.0,4.0,4.0,4.0,0.0,6.0,795000.0,3975.0,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,José de Alencar,260.0,4.0,5.0,4.0,0.0,3.0,900000.0,3461.5384615384614,True,False,True,True,True,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,109.0,3.0,3.0,3.0,0.0,10.0,1290000.0,11834.862385321101,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cambeba,58.0,2.0,2.0,1.0,2.0,1.0,430000.0,7413.793103448276,True,False,True,True,False,False,False,False,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,59.0,3.0,1.0,1.0,8.0,1.0,380000.0,6440.677966101695,True,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,186.0,3.0,4.0,3.0,0.0,2.0,898000.0,4827.956989247312,True,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,54.0,2.0,2.0,2.0,3.0,1.0,680620.0,12604.074074074075,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,117.0,3.0,4.0,3.0,0.0,2.0,1280000.0,10940.17094017094,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,2.0,2.0,0.0,2.0,800000.0,10810.81081081081,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Centro,180.0,4.0,2.0,1.0,0.0,2.0,750000.0,4166.666666666667,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Siqueira,44.0,2.0,1.0,1.0,1.0,1.0,75000.0,1704.5454545454545,False,False,False,True,True,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,176.0,4.0,5.0,4.0,0.0,3.0,1990000.0,11306.818181818182,False,False,False,True,False,False,False,True,False,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cidade 2000,55.0,2.0,2.0,1.0,0.0,1.0,494400.0,8989.09090909091,False,False,False,True,False,True,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,54.0,2.0,2.0,2.0,0.0,2.0,620000.0,11481.481481481482,False,False,False,True,True,False,True,False,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cambeba,132.0,3.0,4.0,3.0,0.0,3.0,1125000.0,8522.727272727272,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Ancuri,81.0,2.0,2.0,2.0,0.0,1.0,225000.0,2777.777777777778,False,False,False,False,False,False,False,True,False,False,True,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Pedras,65.0,2.0,2.0,1.0,0.0,1.0,193000.0,2969.230769230769,False,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Presidente Kennedy,170.0,3.0,4.0,3.0,0.0,2.0,1099000.0,6464.705882352941,False,False,False,True,False,False,True,False,False,False,False,CE,cobertura,True,True,True
casa,Fortaleza,Parque Santa Rosa,560.0,4.0,5.0,4.0,0.0,1.0,1350000.0,2410.714285714286,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Fátima,70.0,3.0,2.0,1.0,0.0,2.0,750000.0,10714.285714285714,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,240.0,4.0,5.0,4.0,11.0,4.0,1999000.0,8329.166666666666,False,True,False,False,False,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Sapiranga-Coité,64.0,3.0,2.0,1.0,0.0,2.0,420000.0,6562.5,True,False,False,False,True,True,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,106.0,3.0,4.0,2.0,0.0,2.0,820000.0,7735.8490566037735,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Tauape,135.0,3.0,4.0,3.0,3.0,3.0,1640000.0,12148.148148148148,False,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,146.0,3.0,4.0,3.0,0.0,4.0,1895000.0,12979.452054794521,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,José de Alencar,95.0,3.0,3.0,3.0,0.0,2.0,899000.0,9463.157894736842,True,False,False,True,False,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Edson Queiroz,180.0,3.0,4.0,3.0,0.0,2.0,599000.0,3327.777777777778,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Cocó,97.0,3.0,3.0,2.0,0.0,2.0,1050000.0,10824.742268041236,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,65.0,3.0,2.0,1.0,0.0,2.0,749000.0,11523.076923076924,True,False,True,True,False,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,76.0,2.0,2.0,1.0,0.0,2.0,990000.0,13026.315789473685,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cambeba,150.0,3.0,4.0,3.0,0.0,4.0,699000.0,4660.0,False,False,True,True,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,112.0,3.0,4.0,3.0,0.0,2.0,1080000.0,9642.857142857143,True,False,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,65.0,2.0,2.0,2.0,14.0,1.0,1595000.0,24538.46153846154,True,True,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,213.0,3.0,4.0,3.0,0.0,3.0,2800000.0,13145.539906103286,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Aerolândia,374.0,3.0,4.0,3.0,0.0,6.0,849990.0,2272.700534759358,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Prefeito José Walter,50.0,2.0,2.0,2.0,4.0,1.0,350000.0,7000.0,False,False,True,True,False,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sabiaguaba,193.0,3.0,3.0,3.0,0.0,3.0,1150000.0,5958.5492227979275,False,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,186.0,3.0,3.0,3.0,0.0,2.0,1050000.0,5645.1612903225805,False,False,False,False,True,False,False,True,True,False,True,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Parquelândia,108.0,3.0,3.0,3.0,0.0,2.0,1100000.0,10185.185185185184,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cambeba,130.0,3.0,3.0,1.0,6.0,2.0,890000.0,6846.153846153846,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Sapiranga-Coité,101.0,3.0,4.0,3.0,2.0,2.0,850000.0,8415.841584158416,True,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cais do Porto,48.0,2.0,1.0,1.0,0.0,1.0,355000.0,7395.833333333333,False,False,True,True,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Guararapes,110.0,3.0,4.0,3.0,0.0,2.0,1400000.0,12727.272727272728,True,False,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,44.0,2.0,2.0,2.0,4.0,2.0,350000.0,7954.545454545455,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,125.0,3.0,4.0,3.0,0.0,3.0,1300000.0,10400.0,True,False,True,False,True,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Messejana,134.0,3.0,2.0,1.0,0.0,2.0,340000.0,2537.313432835821,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,45.0,1.0,1.0,1.0,3.0,1.0,754953.0,16776.733333333334,False,False,False,False,False,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,130.0,3.0,4.0,3.0,0.0,2.0,1600000.0,12307.692307692309,False,False,False,True,False,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,55.0,2.0,2.0,2.0,0.0,1.0,570000.0,10363.636363636364,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Engenheiro Luciano Cavalcante,226.0,5.0,6.0,4.0,0.0,2.0,700000.0,3097.3451327433627,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,133.0,3.0,4.0,3.0,0.0,3.0,1390000.0,10451.127819548872,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,59.0,2.0,2.0,1.0,5.0,0.0,884000.0,14983.050847457627,False,True,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,45.0,1.0,1.0,1.0,0.0,1.0,560492.0,12455.377777777778,False,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,40.0,1.0,1.0,1.0,15.0,1.0,520000.0,13000.0,False,False,False,False,False,False,False,False,False,False,False,CE,kitchenette_studio,True,True,True
casa,Fortaleza,Sabiaguaba,186.0,3.0,3.0,3.0,0.0,2.0,1150000.0,6182.795698924731,True,False,True,True,False,True,True,True,False,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,124.0,3.0,4.0,3.0,0.0,3.0,1180000.0,9516.129032258064,True,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,86.0,3.0,3.0,3.0,12.0,2.0,899000.0,10453.488372093023,True,True,False,True,False,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,49.0,2.0,2.0,2.0,0.0,1.0,330000.0,6734.693877551021,False,False,True,True,False,False,True,False,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,De Lourdes,75.0,3.0,2.0,1.0,2.0,2.0,560172.0,7468.96,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,127.0,3.0,4.0,3.0,0.0,3.0,2150000.0,16929.133858267716,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,230.0,3.0,5.0,3.0,0.0,4.0,2940000.0,12782.608695652174,True,False,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,92.0,3.0,3.0,2.0,0.0,2.0,939000.0,10206.521739130434,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,87.0,3.0,2.0,1.0,0.0,2.0,1250000.0,14367.816091954022,False,False,False,True,True,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Pedras,55.0,2.0,2.0,1.0,0.0,1.0,186000.0,3381.818181818182,False,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,60.0,2.0,2.0,1.0,11.0,2.0,630000.0,10500.0,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Presidente Kennedy,53.0,2.0,2.0,1.0,0.0,1.0,523000.0,9867.924528301886,False,False,False,True,True,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,97.0,3.0,3.0,3.0,0.0,2.0,959000.0,9886.59793814433,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Centro,61.0,3.0,2.0,1.0,0.0,2.0,567000.0,9295.081967213115,False,False,False,True,False,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,189.0,4.0,6.0,4.0,0.0,4.0,2542000.0,13449.73544973545,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Jardim Cearense,64.0,3.0,2.0,1.0,0.0,2.0,559999.0,8749.984375,True,False,False,True,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,98.0,4.0,3.0,3.0,3.0,2.0,819990.0,8367.244897959185,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,175.0,3.0,5.0,3.0,11.0,2.0,970000.0,5542.857142857143,True,False,True,False,False,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,241.0,5.0,4.0,3.0,0.0,5.0,995000.0,4128.630705394191,False,False,True,True,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,94.0,3.0,3.0,2.0,0.0,2.0,640000.0,6808.510638297872,False,True,True,False,False,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Dois Irmãos,60.0,3.0,2.0,1.0,8.0,2.0,349000.0,5816.666666666667,False,False,False,True,True,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,45.0,1.0,1.0,1.0,10.0,2.0,700648.0,15569.955555555556,True,True,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Prefeito José Walter,50.0,2.0,2.0,1.0,4.0,1.0,240000.0,4800.0,False,False,False,True,False,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,148.0,3.0,3.0,3.0,0.0,2.0,3600000.0,24324.324324324323,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,De Lourdes,100.0,3.0,3.0,2.0,6.0,2.0,1350000.0,13500.0,False,True,False,True,False,True,True,False,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,De Lourdes,720.0,3.0,5.0,3.0,0.0,4.0,2100000.0,2916.6666666666665,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,182.0,3.0,4.0,3.0,0.0,3.0,1980000.0,10879.12087912088,True,True,True,False,False,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,São Gerardo,231.0,4.0,5.0,3.0,0.0,3.0,600000.0,2597.4025974025976,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,136.0,3.0,4.0,3.0,0.0,3.0,1788000.0,13147.058823529413,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,55.0,2.0,2.0,2.0,0.0,2.0,340000.0,6181.818181818182,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,122.0,3.0,4.0,2.0,0.0,2.0,650000.0,5327.868852459016,False,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,379.0,3.0,5.0,3.0,0.0,4.0,2850000.0,7519.788918205805,False,False,True,True,False,False,True,True,True,False,True,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Meireles,56.0,2.0,2.0,1.0,12.0,1.0,800000.0,14285.714285714286,True,True,False,True,False,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,105.0,3.0,2.0,2.0,10.0,2.0,1199000.0,11419.047619047618,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,60.0,2.0,2.0,1.0,0.0,1.0,684000.0,11400.0,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao,True,True,True
